FundamentalTime,FundamentalValue
1612527891800000000,100000
1612527891900000000,100000
1612527892000000000,100000
1612527892100000000,100000
1612527892200000000,100000
1612527892300000000,100000
1612527892400000000,100000
1612527892500000000,100000
1612527892600000000,100000
1612527892700000000,100000
1612527892800000000,100000
1612527892900000000,100000
1612527893000000000,100000
1612527893100000000,100000
1612527893200000000,100000
1612527893300000000,100000
1612527893400000000,100000
1612527893500000000,100000
1612527893600000000,100000
1612527893700000000,100000
1612527893800000000,100000
1612527893900000000,100000
1612527894000000000,100000
1612527894100000000,100000
1612527894200000000,100000
1612527894300000000,100000
1612527894400000000,100000
1612527894500000000,100000
1612527894600000000,100000
1612527894700000000,100000
1612527894800000000,100000
1612527894900000000,100000
1612527895000000000,100000
1612527895100000000,100000
1612527895200000000,100000
1612527895300000000,100000
1612527895400000000,100000
1612527895500000000,100000
1612527895600000000,100000
1612527895700000000,100000
1612527895800000000,100000
1612527895900000000,100000
1612527896000000000,100000
1612527896100000000,100000
1612527896200000000,100000
1612527896300000000,100000
1612527896400000000,100000
1612527896500000000,100000
1612527896600000000,100000
1612527896700000000,100000
1612527896800000000,100000
1612527896900000000,100000
1612527897000000000,100000
1612527897100000000,100000
1612527897200000000,100000
1612527897300000000,100000
1612527897400000000,100000
1612527897500000000,100000
1612527897600000000,100000
1612527897700000000,100000
1612527897800000000,100000
1612527897900000000,100000
1612527898000000000,100000
1612527898100000000,100000
1612527898200000000,100000
1612527898300000000,100000
1612527898400000000,100000
1612527898500000000,100000
1612527898600000000,100000
1612527898700000000,100000
1612527898800000000,100000
1612527898900000000,100000
1612527899000000000,100000
1612527899100000000,100000
1612527899200000000,100000
1612527899300000000,100000
1612527899400000000,100000
1612527899500000000,100000
1612527899600000000,100000
1612527899700000000,100000
1612527899800000000,100000
1612527899900000000,100000
1612527900000000000,100000
1612527900100000000,100000
1612527900200000000,100000
1612527900300000000,100000
1612527900400000000,100000
1612527900500000000,100000
1612527900600000000,100000
1612527900700000000,100000
1612527900800000000,100000
1612527900900000000,100000
1612527901000000000,100000
1612527901100000000,100000
1612527901200000000,100000
1612527901300000000,100000
1612527901400000000,100000
1612527901500000000,100000
1612527901600000000,100000
1612527901700000000,100000
1612527901800000000,100000
1612527901900000000,100000
1612527902000000000,100000
1612527902100000000,100000
1612527902200000000,100000
1612527902300000000,100000
1612527902400000000,100000
1612527902500000000,100000
1612527902600000000,100000
1612527902700000000,100000
1612527902800000000,100000
1612527902900000000,100000
1612527903000000000,100000
1612527903100000000,100000
1612527903200000000,100000
1612527903300000000,100000
1612527903400000000,100000
1612527903500000000,100000
1612527903600000000,100000
1612527903700000000,100000
1612527903800000000,100000
1612527903900000000,100000
1612527904000000000,100000
1612527904100000000,100000
1612527904200000000,100000
1612527904300000000,100000
1612527904400000000,100000
1612527904500000000,100000
1612527904600000000,100000
1612527904700000000,100000
1612527904800000000,100000
1612527904900000000,100000
1612527905000000000,100000
1612527905100000000,100000
1612527905200000000,100000
1612527905300000000,100000
1612527905400000000,100000
1612527905500000000,100000
1612527905600000000,100000
1612527905700000000,100000
1612527905800000000,100000
1612527905900000000,100000
1612527906000000000,100000
1612527906100000000,100000
1612527906200000000,100000
1612527906300000000,100000
1612527906400000000,100000
1612527906500000000,100000
1612527906600000000,100000
1612527906700000000,100000
1612527906800000000,100000
1612527906900000000,100000
1612527907000000000,100000
1612527907100000000,100000
1612527907200000000,100000
1612527907300000000,100000
1612527907400000000,100000
1612527907500000000,100000
1612527907600000000,100000
1612527907700000000,100000
1612527907800000000,100000
1612527907900000000,100000
1612527908000000000,100000
1612527908100000000,100000
1612527908200000000,100000
1612527908300000000,100000
1612527908400000000,100000
1612527908500000000,100000
1612527908600000000,100000
1612527908700000000,100000
1612527908800000000,100000
1612527908900000000,100000
1612527909000000000,100000
1612527909100000000,100000
1612527909200000000,100000
1612527909300000000,100000
1612527909400000000,100000
1612527909500000000,100000
1612527909600000000,100000
1612527909700000000,100000
1612527909800000000,100000
1612527909900000000,100000
1612527910000000000,100000
1612527910100000000,100000
1612527910200000000,100000
1612527910300000000,100000
1612527910400000000,100000
1612527910500000000,100000
1612527910600000000,100000
1612527910700000000,100000
1612527910800000000,100000
1612527910900000000,100000
1612527911000000000,100000
1612527911100000000,100000
1612527911200000000,100000
1612527911300000000,100000
1612527911400000000,100000
1612527911500000000,100000
1612527911600000000,100000
1612527911700000000,100000
1612527911800000000,100000
1612527911900000000,100000
1612527912000000000,100000
1612527912100000000,100000
1612527912200000000,100000
1612527912300000000,100000
1612527912400000000,100000
1612527912500000000,100000
1612527912600000000,100000
1612527912700000000,100000
1612527912800000000,100000
1612527912900000000,100000
1612527913000000000,100000
1612527913100000000,100000
1612527913200000000,100000
1612527913300000000,100000
1612527913400000000,100000
1612527913500000000,100000
1612527913600000000,100000
1612527913700000000,100000
1612527913800000000,100000
1612527913900000000,100000
1612527914000000000,100000
1612527914100000000,100000
1612527914200000000,100000
1612527914300000000,100000
1612527914400000000,100000
1612527914500000000,100000
1612527914600000000,100000
1612527914700000000,100000
1612527914800000000,100000
1612527914900000000,100000
1612527915000000000,100000
1612527915100000000,100000
1612527915200000000,100000
1612527915300000000,100000
1612527915400000000,100000
1612527915500000000,100000
1612527915600000000,100000
1612527915700000000,100000
1612527915800000000,100000
1612527915900000000,100000
1612527916000000000,100000
1612527916100000000,100000
1612527916200000000,100000
1612527916300000000,100000
1612527916400000000,100000
1612527916500000000,100000
1612527916600000000,100000
1612527916700000000,100000
1612527916800000000,100000
1612527916900000000,100000
1612527917000000000,100000
1612527917100000000,100000
1612527917200000000,100000
1612527917300000000,100000
1612527917400000000,100000
1612527917500000000,100000
1612527917600000000,100000
1612527917700000000,100000
1612527917800000000,100000
1612527917900000000,100000
1612527918000000000,100000
1612527918100000000,100000
1612527918200000000,100000
1612527918300000000,100000
1612527918400000000,100000
1612527918500000000,100000
1612527918600000000,100000
1612527918700000000,100000
1612527918800000000,100000
1612527918900000000,100000
1612527919000000000,100000
1612527919100000000,100000
1612527919200000000,100000
1612527919300000000,100000
1612527919400000000,100000
1612527919500000000,100000
1612527919600000000,100000
1612527919700000000,100000
1612527919800000000,100000
1612527919900000000,100000
1612527920000000000,100000
1612527920100000000,100000
1612527920200000000,100000
1612527920300000000,100000
1612527920400000000,100000
1612527920500000000,100000
1612527920600000000,100000
1612527920700000000,100000
1612527920800000000,100000
1612527920900000000,100000
1612527921000000000,100000
1612527921100000000,100000
1612527921200000000,100000
1612527921300000000,100000
1612527921400000000,100000
1612527921500000000,100000
1612527921600000000,100000
1612527921700000000,100000
1612527921800000000,100000
1612527921900000000,100000
1612527922000000000,100000
1612527922100000000,100000
1612527922200000000,100000
1612527922300000000,100000
1612527922400000000,100000
1612527922500000000,100000
1612527922600000000,100000
1612527922700000000,100000
1612527922800000000,100000
1612527922900000000,100000
1612527923000000000,100000
1612527923100000000,100000
1612527923200000000,100000
1612527923300000000,100000
1612527923400000000,100000
1612527923500000000,100000
1612527923600000000,100000
1612527923700000000,100000
1612527923800000000,100000
1612527923900000000,100000
1612527924000000000,100000
1612527924100000000,100000
1612527924200000000,100000
1612527924300000000,100000
1612527924400000000,100000
1612527924500000000,100000
1612527924600000000,100000
1612527924700000000,100000
1612527924800000000,100000
1612527924900000000,100000
1612527925000000000,100000
1612527925100000000,100000
1612527925200000000,100000
1612527925300000000,100000
1612527925400000000,100000
1612527925500000000,100000
1612527925600000000,100000
1612527925700000000,100000
1612527925800000000,100000
1612527925900000000,100000
1612527926000000000,100000
1612527926100000000,100000
1612527926200000000,100000
1612527926300000000,100000
1612527926400000000,100000
1612527926500000000,100000
1612527926600000000,100000
1612527926700000000,100000
1612527926800000000,100000
1612527926900000000,100000
1612527927000000000,100000
1612527927100000000,100000
1612527927200000000,100000
1612527927300000000,100000
1612527927400000000,100000
1612527927500000000,100000
1612527927600000000,100000
1612527927700000000,100000
1612527927800000000,100000
1612527927900000000,100000
1612527928000000000,100000
1612527928100000000,100000
1612527928200000000,100000
1612527928300000000,100000
1612527928400000000,100000
1612527928500000000,100000
1612527928600000000,100000
1612527928700000000,100000
1612527928800000000,100000
1612527928900000000,100000
1612527929000000000,100000
1612527929100000000,100000
1612527929200000000,100000
1612527929300000000,100000
1612527929400000000,100000
1612527929500000000,100000
1612527929600000000,100000
1612527929700000000,100000
1612527929800000000,100000
1612527929900000000,100000
1612527930000000000,100000
1612527930100000000,100000
1612527930200000000,100000
1612527930300000000,100000
1612527930400000000,100000
1612527930500000000,100000
1612527930600000000,100000
1612527930700000000,100000
1612527930800000000,100000
1612527930900000000,100000
1612527931000000000,100000
1612527931100000000,100000
1612527931200000000,100000
1612527931300000000,100000
