,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,ABM,cash,holdings,mark_to_marked_holdings,total_depot_value,profit
1710,1612521762470229363,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:42:42,ABM,23.0,Side.ASK,22121.0,99891.0,,99891.0,False,False,False,False,,,,,,
1723,1612521776289361468,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:42:56,ABM,6.0,Side.ASK,22155.0,99892.0,,99892.0,False,False,False,False,,,,,,
1736,1612521806146778900,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:43:26,ABM,100.0,Side.ASK,22218.0,99892.0,,99892.0,False,False,False,False,,,,,,
1749,1612521878896626106,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:44:38,ABM,100.0,Side.ASK,22296.0,99863.0,,99863.0,False,False,False,False,,,,,,
1762,1612521959066509762,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:45:59,ABM,63.0,Side.ASK,22378.0,99869.0,,99869.0,False,False,False,False,,,,,,
1771,1612521959066509812,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:45:59,ABM,37.0,Side.ASK,22378.0,99869.0,,99869.0,False,False,False,False,,,,,,
1784,1612522021723551557,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:47:01,ABM,16.0,Side.ASK,22435.0,99877.0,,99877.0,False,False,False,False,,,,,,
1797,1612522040675118858,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:47:20,ABM,37.0,Side.ASK,22449.0,99877.0,,99877.0,False,False,False,False,,,,,,
1806,1612522040675118908,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:47:20,ABM,2.0,Side.ASK,22449.0,99877.0,,99877.0,False,False,False,False,,,,,,
1815,1612522040675118958,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:47:20,ABM,61.0,Side.ASK,22449.0,99877.0,,99877.0,False,False,False,False,,,,,,
1828,1612522141310315776,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:49:01,ABM,100.0,Side.ASK,22607.0,99824.0,,99824.0,False,False,False,False,,,,,,
1841,1612522155613326353,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:49:15,ABM,48.0,Side.ASK,22622.0,99832.0,,99832.0,False,False,False,False,,,,,,
1855,1612522177426522715,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:49:37,ABM,39.0,Side.ASK,22659.0,99828.0,,99828.0,False,False,False,False,,,,,,
1868,1612522201892943586,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:50:01,ABM,61.0,Side.ASK,22690.0,99828.0,,99828.0,False,False,False,False,,,,,,
1877,1612522201892943636,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:50:01,ABM,39.0,Side.ASK,22690.0,99828.0,,99828.0,False,False,False,False,,,,,,
1886,1612522210594946104,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:49:15,ABM,100.0,Side.ASK,22622.0,99832.0,,99832.0,False,False,False,False,,,,,,
1895,0,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:49:15,ABM,100.0,Side.ASK,22622.0,99832.0,,99832.0,False,False,False,False,,,,,,
1904,1612522248547754861,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:49:15,ABM,52.0,Side.ASK,22622.0,99832.0,,99832.0,False,False,False,False,,,,,,
1917,1612522264575000345,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:51:04,ABM,8.0,Side.ASK,22765.0,99835.0,,99835.0,False,False,False,False,,,,,,
1927,1612522267193416740,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:51:04,ABM,7.0,Side.ASK,22765.0,99835.0,,99835.0,False,False,False,False,,,,,,
1936,1612522268063669651,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:51:04,ABM,2.0,Side.ASK,22765.0,99835.0,,99835.0,False,False,False,False,,,,,,
1949,1612522312837687865,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:51:52,ABM,19.0,Side.ASK,22823.0,99842.0,,99842.0,False,False,False,False,,,,,,
1959,1612522316607403523,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:51:52,ABM,81.0,Side.ASK,22823.0,99842.0,,99842.0,False,False,False,False,,,,,,
1972,1612522320151506534,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:52:00,ABM,14.0,Side.ASK,22830.0,99847.0,,99847.0,False,False,False,False,,,,,,
1986,1612522338115774204,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:52:18,ABM,86.0,Side.ASK,22843.0,99841.0,,99841.0,False,False,False,False,,,,,,
1995,1612522338115774254,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:52:18,ABM,14.0,Side.ASK,22843.0,99841.0,,99841.0,False,False,False,False,,,,,,
2008,1612522376165607220,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:52:56,ABM,1.0,Side.ASK,22892.0,99834.0,,99834.0,False,False,False,False,,,,,,
2021,1612522384535417810,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:53:04,ABM,53.0,Side.ASK,22900.0,99834.0,,99834.0,False,False,False,False,,,,,,
2035,1612522408027281316,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:53:28,ABM,100.0,Side.ASK,22920.0,99832.0,,99832.0,False,False,False,False,,,,,,
2048,1612522448667469107,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:54:08,ABM,9.0,Side.ASK,22979.0,99831.0,,99831.0,False,False,False,False,,,,,,
2057,1612522448667469157,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:54:08,ABM,18.0,Side.ASK,22979.0,99831.0,,99831.0,False,False,False,False,,,,,,
2066,0,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:53:04,ABM,44.0,Side.ASK,22900.0,99834.0,,99834.0,False,False,False,False,,,,,,
2079,1612522457947904558,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:54:17,ABM,69.0,Side.ASK,23013.0,99833.0,,99833.0,False,False,False,False,,,,,,
2093,1612522471936620217,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:54:31,ABM,24.0,Side.ASK,23048.0,99823.0,,99823.0,False,False,False,False,,,,,,
2103,1612522497811446318,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:54:31,ABM,22.0,Side.ASK,23048.0,99823.0,,99823.0,False,False,False,False,,,,,,
2112,1612522497951491143,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:54:31,ABM,54.0,Side.ASK,23048.0,99823.0,,99823.0,False,False,False,False,,,,,,
2125,1612522534832485062,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:55:34,ABM,11.0,Side.ASK,23169.0,99822.0,,99822.0,False,False,False,False,,,,,,
2134,1612522534832485112,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:55:34,ABM,100.0,Side.ASK,23169.0,99822.0,,99822.0,False,False,False,False,,,,,,
2143,1612522534832485162,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:55:34,ABM,8.0,Side.ASK,23169.0,99822.0,,99822.0,False,False,False,False,,,,,,
2153,1612522540339767067,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:55:34,ABM,81.0,Side.ASK,23169.0,99822.0,,99822.0,False,False,False,False,,,,,,
2162,1612522666093678204,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:54:17,ABM,31.0,Side.ASK,23013.0,99833.0,,99833.0,False,False,False,False,,,,,,
2171,1612522668038659025,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:53:04,ABM,32.0,Side.ASK,22900.0,99834.0,,99834.0,False,False,False,False,,,,,,
2180,1612522768797847389,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:52:00,ABM,86.0,Side.ASK,22830.0,99847.0,,99847.0,False,False,False,False,,,,,,
2193,1612522830423493383,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:00:30,ABM,2.0,Side.ASK,23513.0,99847.0,,99847.0,False,False,False,False,,,,,,
2206,1612522837623170566,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:00:37,ABM,100.0,Side.ASK,23520.0,99850.0,,99850.0,False,False,False,False,,,,,,
2219,1612522844218277686,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:00:44,ABM,62.0,Side.ASK,23526.0,99848.0,,99848.0,False,False,False,False,,,,,,
2233,1612522862062352298,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:01:02,ABM,71.0,Side.ASK,23564.0,99841.0,,99841.0,False,False,False,False,,,,,,
2243,1612522863741140367,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:01:02,ABM,29.0,Side.ASK,23564.0,99841.0,,99841.0,False,False,False,False,,,,,,
2256,1612522888381585790,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:01:28,ABM,59.0,Side.ASK,23590.0,99845.0,,99845.0,False,False,False,False,,,,,,
2266,1612522953319586536,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:01:28,ABM,14.0,Side.ASK,23590.0,99845.0,,99845.0,False,False,False,False,,,,,,
2279,1612522958222039675,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:02:38,ABM,100.0,Side.ASK,23708.0,99841.0,,99841.0,False,False,False,False,,,,,,
2292,1612522963253749103,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:02:43,ABM,17.0,Side.ASK,23714.0,99840.0,,99840.0,False,False,False,False,,,,,,
2301,1612522963253749153,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:02:43,ABM,100.0,Side.ASK,23714.0,99840.0,,99840.0,False,False,False,False,,,,,,
2311,1612522969121729125,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:02:43,ABM,7.0,Side.ASK,23714.0,99840.0,,99840.0,False,False,False,False,,,,,,
2324,1612522971263686185,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:02:51,ABM,33.0,Side.ASK,23719.0,99839.0,,99839.0,False,False,False,False,,,,,,
2333,1612522971263686235,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:02:51,ABM,67.0,Side.ASK,23719.0,99839.0,,99839.0,False,False,False,False,,,,,,
2342,1612522978755947072,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:02:43,ABM,76.0,Side.ASK,23714.0,99840.0,,99840.0,False,False,False,False,,,,,,
2355,1612522982066064580,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:03:02,ABM,10.0,Side.ASK,23749.0,99841.0,,99841.0,False,False,False,False,,,,,,
2364,1612522982066064630,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:03:02,ABM,90.0,Side.ASK,23749.0,99841.0,,99841.0,False,False,False,False,,,,,,
2377,1612523013827048046,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:03:33,ABM,34.0,Side.ASK,23801.0,99841.0,,99841.0,False,False,False,False,,,,,,
2387,1612523015019514619,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:03:33,ABM,66.0,Side.ASK,23801.0,99841.0,,99841.0,False,False,False,False,,,,,,
2400,1612523045557825335,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:04:05,ABM,80.0,Side.ASK,23856.0,99843.0,,99843.0,False,False,False,False,,,,,,
2409,1612523045557825385,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:04:05,ABM,20.0,Side.ASK,23856.0,99843.0,,99843.0,False,False,False,False,,,,,,
2418,1612523073859797304,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:00:44,ABM,38.0,Side.ASK,23526.0,99848.0,,99848.0,False,False,False,False,,,,,,
2431,1612523126045343754,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:05:26,ABM,100.0,Side.ASK,23918.0,99840.0,,99840.0,False,False,False,False,,,,,,
2444,1612523165469094388,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:06:05,ABM,6.0,Side.ASK,24035.0,99837.0,,99837.0,False,False,False,False,,,,,,
2457,1612523167564049744,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:06:07,ABM,63.0,Side.ASK,24036.0,99837.0,,99837.0,False,False,False,False,,,,,,
2466,1612523167564049794,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:06:07,ABM,37.0,Side.ASK,24036.0,99837.0,,99837.0,False,False,False,False,,,,,,
2479,1612523172718999148,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:06:12,ABM,70.0,Side.ASK,24043.0,99838.0,,99838.0,False,False,False,False,,,,,,
2489,1612523178711279956,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:06:12,ABM,2.0,Side.ASK,24043.0,99838.0,,99838.0,False,False,False,False,,,,,,
2502,1612523192269105405,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:06:32,ABM,8.0,Side.ASK,24064.0,99835.0,,99835.0,False,False,False,False,,,,,,
2511,1612523192269105455,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:06:32,ABM,92.0,Side.ASK,24064.0,99835.0,,99835.0,False,False,False,False,,,,,,
2524,1612523204536272081,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:06:44,ABM,18.0,Side.ASK,24073.0,99832.0,,99832.0,False,False,False,False,,,,,,
2534,1612523208212691833,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:06:44,ABM,82.0,Side.ASK,24073.0,99832.0,,99832.0,False,False,False,False,,,,,,
2547,1612523263337005239,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:07:43,ABM,14.0,Side.ASK,24161.0,99833.0,,99833.0,False,False,False,False,,,,,,
2560,1612523295790718021,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:08:15,ABM,94.0,Side.ASK,24191.0,99832.0,,99832.0,False,False,False,False,,,,,,
2570,1612523298500581611,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:08:15,ABM,6.0,Side.ASK,24191.0,99832.0,,99832.0,False,False,False,False,,,,,,
2583,1612523382595283318,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:09:42,ABM,92.0,Side.ASK,24303.0,99833.0,,99833.0,False,False,False,False,,,,,,
2592,1612523382595283368,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:09:42,ABM,8.0,Side.ASK,24303.0,99833.0,,99833.0,False,False,False,False,,,,,,
2605,1612523383463277967,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:09:43,ABM,92.0,Side.ASK,24305.0,99833.0,,99833.0,False,False,False,False,,,,,,
2619,1612523412073610953,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:10:12,ABM,100.0,Side.ASK,24346.0,99832.0,,99832.0,False,False,False,False,,,,,,
2628,1612523414055847953,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:09:43,ABM,8.0,Side.ASK,24305.0,99833.0,,99833.0,False,False,False,False,,,,,,
2641,1612523437015730258,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:10:37,ABM,33.0,Side.ASK,24373.0,99833.0,,99833.0,False,False,False,False,,,,,,
2655,1612523488958774920,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:11:28,ABM,11.0,Side.ASK,24463.0,99831.0,,99831.0,False,False,False,False,,,,,,
2664,1612523488958774970,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:11:28,ABM,89.0,Side.ASK,24463.0,99831.0,,99831.0,False,False,False,False,,,,,,
2677,1612523527985320061,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:12:07,ABM,100.0,Side.ASK,24509.0,99832.0,,99832.0,False,False,False,False,,,,,,
2690,1612523563208715915,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:12:43,ABM,38.0,Side.ASK,24547.0,99831.0,,99831.0,False,False,False,False,,,,,,
2700,1612523567100121766,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:12:43,ABM,100.0,Side.ASK,24547.0,99831.0,,99831.0,False,False,False,False,,,,,,
2709,1612523567349975555,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:12:43,ABM,62.0,Side.ASK,24547.0,99831.0,,99831.0,False,False,False,False,,,,,,
2722,1612523571885734912,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:12:51,ABM,38.0,Side.ASK,24556.0,99831.0,,99831.0,False,False,False,False,,,,,,
2732,1612523573257814718,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:12:51,ABM,62.0,Side.ASK,24556.0,99831.0,,99831.0,False,False,False,False,,,,,,
2741,1612523575257486795,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:10:37,ABM,16.0,Side.ASK,24373.0,99833.0,,99833.0,False,False,False,False,,,,,,
2754,1612523583079212175,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:13:03,ABM,88.0,Side.ASK,24585.0,99832.0,,99832.0,False,False,False,False,,,,,,
2763,1612523583079212225,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:13:03,ABM,12.0,Side.ASK,24585.0,99832.0,,99832.0,False,False,False,False,,,,,,
2772,1612523587326687352,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:10:37,ABM,51.0,Side.ASK,24373.0,99833.0,,99833.0,False,False,False,False,,,,,,
2781,1612523622338211662,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:06:12,ABM,28.0,Side.ASK,24043.0,99838.0,,99838.0,False,False,False,False,,,,,,
2794,1612523690832415798,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:14:50,ABM,11.0,Side.ASK,24830.0,99858.0,,99858.0,False,False,False,False,,,,,,
2807,1612523700652642156,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:15:00,ABM,24.0,Side.ASK,24837.0,99858.0,,99858.0,False,False,False,False,,,,,,
2820,1612523796163140573,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:16:36,ABM,17.0,Side.ASK,24944.0,99911.0,,99911.0,False,False,False,False,,,,,,
2830,1612523796166054688,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:16:36,ABM,100.0,Side.ASK,24944.0,99911.0,,99911.0,False,False,False,False,,,,,,
2839,1612523796889346163,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:16:36,ABM,83.0,Side.ASK,24944.0,99911.0,,99911.0,False,False,False,False,,,,,,
2848,1612523802981972155,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:19:59,ABM,42.0,Side.ASK,20071.0,99918.0,,99918.0,False,False,False,False,,,,,,
2861,1612523810370515125,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:16:50,ABM,51.0,Side.BID,24960.0,99918.0,,99918.0,False,False,False,False,,,,,,
2870,1612523810370515175,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:16:50,ABM,149.0,Side.BID,24960.0,99918.0,,99918.0,False,False,False,False,,,,,,
2883,1612523822283208749,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:17:02,ABM,6.0,Side.BID,24969.0,99921.0,,99921.0,False,False,False,False,,,,,,
2897,1612523824782211808,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:17:04,ABM,69.0,Side.BID,24975.0,99926.0,,99926.0,False,False,False,False,,,,,,
2907,1612523827196621048,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:17:04,ABM,15.0,Side.BID,24975.0,99926.0,,99926.0,False,False,False,False,,,,,,
2916,1612523831393771553,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:17:04,ABM,16.0,Side.BID,24975.0,99926.0,,99926.0,False,False,False,False,,,,,,
2925,1612523856584702243,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:17:02,ABM,100.0,Side.BID,24969.0,99921.0,,99921.0,False,False,False,False,,,,,,
2938,1612523945827096021,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:19:05,ABM,100.0,Side.BID,25151.0,99943.0,,99943.0,False,False,False,False,,,,,,
2951,1612523951730348511,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:19:11,ABM,12.0,Side.BID,25178.0,99943.0,,99943.0,False,False,False,False,,,,,,
2960,1612523951730348561,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:19:11,ABM,34.0,Side.BID,25178.0,99943.0,,99943.0,False,False,False,False,,,,,,
2973,1612523963194666004,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 10:18:52,ABM,73.0,Side.ASK,19929.0,99947.0,,99947.0,False,False,False,False,,,,,,
2982,1612523963194666054,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:19:23,ABM,73.0,Side.BID,25187.0,99947.0,,99947.0,False,False,False,False,,,,,,
2996,1612524001376055825,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:20:01,ABM,73.0,Side.BID,25248.0,99952.0,,99952.0,False,False,False,False,,,,,,
3005,1612524001376055875,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:20:01,ABM,27.0,Side.BID,25248.0,99952.0,,99952.0,False,False,False,False,,,,,,
3018,1612524020428856240,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:20:20,ABM,69.0,Side.BID,25262.0,99960.0,,99960.0,False,False,False,False,,,,,,
3027,1612524020428856290,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:20:20,ABM,31.0,Side.BID,25262.0,99960.0,,99960.0,False,False,False,False,,,,,,
3040,1612524027896023194,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:20:27,ABM,58.0,Side.BID,25269.0,99959.0,,99959.0,False,False,False,False,,,,,,
3049,1612524027896023244,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:20:27,ABM,42.0,Side.BID,25269.0,99959.0,,99959.0,False,False,False,False,,,,,,
3062,1612524041880102570,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:20:41,ABM,58.0,Side.BID,25280.0,99959.0,,99959.0,False,False,False,False,,,,,,
3071,1612524041880102620,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:20:41,ABM,42.0,Side.BID,25280.0,99959.0,,99959.0,False,False,False,False,,,,,,
3084,1612524121328412138,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:22:01,ABM,17.0,Side.BID,25362.0,99956.0,,99956.0,False,False,False,False,,,,,,
3097,1612524149531215715,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:22:29,ABM,73.0,Side.BID,25377.0,99955.0,,99955.0,False,False,False,False,,,,,,
3107,1612524151495445947,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:22:29,ABM,27.0,Side.BID,25377.0,99955.0,,99955.0,False,False,False,False,,,,,,
3120,1612524174760954091,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:22:54,ABM,30.0,Side.BID,25401.0,99958.0,,99958.0,False,False,False,False,,,,,,
3133,1612524250956627335,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:24:10,ABM,79.0,Side.BID,25470.0,99953.0,,99953.0,False,False,False,False,,,,,,
3143,1612524251901882050,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:24:10,ABM,21.0,Side.BID,25470.0,99953.0,,99953.0,False,False,False,False,,,,,,
3156,1612524262397607841,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:24:22,ABM,42.0,Side.BID,25484.0,99958.0,,99958.0,False,False,False,False,,,,,,
3166,1612524263602623331,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:24:22,ABM,100.0,Side.BID,25484.0,99958.0,,99958.0,False,False,False,False,,,,,,
3175,1612524264361215121,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:24:22,ABM,58.0,Side.BID,25484.0,99958.0,,99958.0,False,False,False,False,,,,,,
3188,1612524286647808257,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:24:46,ABM,74.0,Side.BID,25507.0,99959.0,,99959.0,False,False,False,False,,,,,,
3197,1612524286647808307,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:24:46,ABM,26.0,Side.BID,25507.0,99959.0,,99959.0,False,False,False,False,,,,,,
3210,1612524305968985967,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:25:05,ABM,49.0,Side.BID,25521.0,99958.0,,99958.0,False,False,False,False,,,,,,
3219,1612524305968986017,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:25:05,ABM,51.0,Side.BID,25521.0,99958.0,,99958.0,False,False,False,False,,,,,,
3232,1612524314759243779,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:25:14,ABM,30.0,Side.BID,25528.0,99957.0,,99957.0,False,False,False,False,,,,,,
3242,1612524316809143921,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:25:14,ABM,70.0,Side.BID,25528.0,99957.0,,99957.0,False,False,False,False,,,,,,
3255,1612524324230534559,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:25:24,ABM,30.0,Side.BID,25540.0,99957.0,,99957.0,False,False,False,False,,,,,,
3265,1612524330435839544,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:25:24,ABM,70.0,Side.BID,25540.0,99957.0,,99957.0,False,False,False,False,,,,,,
3278,1612524344075914670,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:25:44,ABM,2.0,Side.BID,25549.0,99959.0,,99959.0,False,False,False,False,,,,,,
3291,1612524381972201175,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:26:21,ABM,38.0,Side.BID,25580.0,99956.0,,99956.0,False,False,False,False,,,,,,
3305,1612524429384661359,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:27:09,ABM,13.0,Side.BID,25624.0,99959.0,,99959.0,False,False,False,False,,,,,,
3314,1612524429384661409,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:27:09,ABM,87.0,Side.BID,25624.0,99959.0,,99959.0,False,False,False,False,,,,,,
3323,1612524462043185684,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:26:21,ABM,62.0,Side.BID,25580.0,99956.0,,99956.0,False,False,False,False,,,,,,
3336,1612524469011609982,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:27:49,ABM,86.0,Side.BID,25666.0,99954.0,,99954.0,False,False,False,False,,,,,,
3346,1612524473845155098,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:27:49,ABM,14.0,Side.BID,25666.0,99954.0,,99954.0,False,False,False,False,,,,,,
3359,1612524546166386551,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:29:06,ABM,88.0,Side.BID,25762.0,99954.0,,99954.0,False,False,False,False,,,,,,
3368,1612524546166386601,ORDER_EXECUTED,,1105,MomentumAgent,,2021-02-05 11:29:06,ABM,12.0,Side.BID,25762.0,99954.0,,99954.0,False,False,False,False,,,,,,
